x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,labels
0.5,0.5,0.0,0.4444444444444445,0.0,1.0,0.0,1.0,0.0,0.0,0.8896856198478321,0.19589713456154298,0.13039180669651387,0.20408163265306123,0.13793103448275862,1.0,1
0.5,0.375,1.0,0.4444444444444445,0.0,1.0,0.0,1.0,0.0,0.0,0.9003724059069864,0.5669812081619486,0.58038391574121,0.7959183673469385,0.5862068965517241,0.0,0
0.5,0.5,0.0,0.4444444444444445,0.0,1.0,0.0,1.0,0.0,0.0,0.9017591944809633,0.5534029241989562,0.07047869026754491,0.36734693877551017,0.10344827586206896,0.0,0
0.5,0.625,0.0,0.4444444444444445,0.0,1.0,0.0,1.0,0.0,0.0,0.9055318835630862,0.6025773967946725,0.20129411666985078,0.08163265306122436,0.24137931034482757,0.0,0
0.5,0.5,1.0,0.5555555555555556,0.0,1.0,0.0,0.0,1.0,1.0,0.9100896216282058,0.3695113661239962,0.24433720128581043,0.693877551020408,0.27586206896551724,1.0,0
0.5,0.6875,1.0,0.5555555555555556,0.0,1.0,0.0,0.0,1.0,1.0,0.9123237237803186,0.40173170647402445,0.11693565133606333,0.7142857142857144,0.10344827586206896,0.0,1
0.5,0.5,0.0,0.5555555555555556,0.0,1.0,0.0,0.0,1.0,1.0,0.9163547124602819,0.4115539271600245,0.2154563048732879,0.1020408163265305,0.27586206896551724,0.0,0
0.5,0.6875,1.0,0.5555555555555556,0.0,1.0,0.0,0.0,1.0,1.0,0.9190523904302199,0.3408224165543305,0.14235283368358104,0.8571428571428572,0.10344827586206896,1.0,1
0.5,0.5,1.0,0.5555555555555556,0.0,1.0,0.0,0.0,1.0,1.0,0.9203276784153345,0.3043621029345685,0.06436527647415503,0.8163265306122449,0.06896551724137931,0.0,0
0.5,0.625,1.0,0.5555555555555556,0.0,1.0,0.0,0.0,1.0,1.0,0.9293149894665275,0.4928335234408306,0.4872041930044605,0.7755102040816326,0.48275862068965514,0.0,0
0.5,0.5,1.0,0.6666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.9299576328061396,0.4146878204463494,0.02967829821166034,0.5510204081632653,0.034482758620689655,0.0,0
0.5,0.6875,1.0,0.6666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.9305837631509342,0.3900026499832936,0.028772914918889288,0.7346938775510203,0.034482758620689655,0.0,0
0.5,0.875,1.0,0.6666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.9317831519580324,0.09385549525883426,0.06020383583490461,0.6326530612244898,0.034482758620689655,0.0,0
0.5,1.0,1.0,0.6666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.9319120745139046,0.07432050971852569,0.00151174091086543,0.8163265306122449,0.034482758620689655,,0
0.5,0.5,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.9324186750154755,0.06977521228670516,0.022219268882225415,0.48979591836734704,0.034482758620689655,1.0,1
0.5,0.3125,1.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.933651847289036,0.07105987810076851,0.06205613376415182,0.7755102040816326,0.034482758620689655,1.0,1
0.5,0.125,1.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.9352851188223601,0.1282649522426924,0.08399298950918256,0.8367346938775508,0.034482758620689655,,1
0.5,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.9368996049303865,0.17039392577742446,0.08296301218529624,0.34693877551020424,0.06896551724137931,1.0,0
0.5,0.1875,1.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.9399985941230101,0.24134434804650146,0.16435613957853992,0.8163265306122449,0.10344827586206896,1.0,1
0.5,0.5,0.0,0.6666666666666667,1.0,1.0,0.0,0.0,1.0,0.0,0.9431060670560908,0.2974030163722881,0.16482129062803696,0.3265306122448979,0.13793103448275862,0.0,1
0.5,0.3125,0.0,0.6666666666666667,1.0,1.0,0.0,0.0,1.0,0.0,0.9447357027006474,0.29797909969698017,0.08379363905939813,0.7755102040816326,0.10344827586206896,0.0,0
0.5,0.5,1.0,0.6666666666666667,1.0,1.0,0.0,0.0,1.0,0.0,0.9467484701240537,0.2566739253165578,0.10480019270543478,0.7346938775510203,0.06896551724137931,0.0,1
0.5,0.3125,0.0,0.6666666666666667,1.0,1.0,0.0,0.0,1.0,0.0,0.9474179281433245,0.16396483587386082,0.031148507778820674,0.34693877551020424,0.034482758620689655,1.0,0
0.5,0.5,1.0,0.6666666666666667,1.0,1.0,0.0,0.0,1.0,0.0,0.9496564236610311,0.18711762469323562,0.11717653312955287,0.9183673469387754,0.10344827586206896,0.0,0
0.5,0.625,1.0,0.6666666666666667,1.0,1.0,0.0,0.0,1.0,0.0,0.9497724691108526,0.11499199244178679,0.0008057080678788272,0.8163265306122449,0.034482758620689655,,0
0.5,0.5,1.0,0.7777777777777778,0.0,1.0,0.0,0.0,0.0,0.0,0.9506259939989657,0.1219914048367956,0.04124062429915857,0.8163265306122449,0.034482758620689655,1.0,1
0.5,0.3125,1.0,0.7777777777777778,0.0,1.0,0.0,0.0,0.0,0.0,0.951937186385657,0.08672934453239317,0.0663338621657765,0.7142857142857144,0.13793103448275862,0.0,0
0.5,0.5,1.0,0.7777777777777778,0.0,1.0,0.0,0.0,0.0,0.0,0.9592925893618138,0.36201652206975216,0.39772906612620545,0.5306122448979593,0.3103448275862069,0.0,1
0.5,0.3125,1.0,0.7777777777777778,0.0,1.0,0.0,0.0,0.0,0.0,0.961563504887695,0.41591487792794357,0.11895407464013091,0.6530612244897958,0.13793103448275862,1.0,0
0.5,0.5,0.0,0.7777777777777778,0.0,1.0,0.0,0.0,0.0,0.0,0.963825179196293,0.4520583457191249,0.11844739224692875,0.44897959183673475,0.10344827586206896,0.0,1
0.5,0.375,1.0,0.7777777777777778,0.0,1.0,0.0,0.0,0.0,0.0,0.9661488151092995,0.26071803025589624,0.12184465616200545,0.8367346938775508,0.10344827586206896,1.0,1
0.5,0.5,1.0,0.6666666666666667,1.0,1.0,0.0,1.0,0.0,0.0,0.9684895699985853,0.26337377438272674,0.12278326452974057,0.5918367346938775,0.13793103448275862,1.0,1
0.5,0.3125,0.0,0.6666666666666667,1.0,1.0,0.0,1.0,0.0,0.0,0.969357941432498,0.21039139101079582,0.04205463863577843,0.1020408163265305,0.034482758620689655,1.0,0
0.5,0.5,0.0,0.6666666666666667,1.0,1.0,0.0,1.0,0.0,0.0,0.9721069763312734,0.22656781076814952,0.14516865878678642,0.3265306122448979,0.1724137931034483,1.0,0
0.5,0.6875,1.0,0.6666666666666667,1.0,1.0,0.0,1.0,0.0,0.0,0.9734740705077612,0.18954293549018933,0.06939887533121246,0.6530612244897958,0.10344827586206896,0.0,0
0.5,0.8125,0.0,0.6666666666666667,1.0,1.0,0.0,1.0,0.0,0.0,0.9744571239332077,0.1939038862581084,0.04834248407272969,0.510204081632653,0.034482758620689655,1.0,0
0.5,0.5,1.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.9771276842327565,0.19091977463620338,0.14086601157893863,0.5714285714285712,0.1724137931034483,0.0,1
0.5,0.3125,1.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.9805355724752314,0.26852395930547396,0.18129262154147738,0.5510204081632653,0.034482758620689655,0.0,1
0.5,0.125,1.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.9818514612182472,0.2811805099489591,0.06659135649674809,0.510204081632653,0.034482758620689655,1.0,1
0.5,0.0,1.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.9842958389373995,0.27257958591130627,0.1284647523485975,0.8163265306122449,0.06896551724137931,0.0,0
0.5,0.1875,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.9849245447034042,0.16689709999654354,0.028914121487486608,0.3265306122448979,0.034482758620689655,1.0,1
0.5,0.5,1.0,0.6666666666666667,0.0,1.0,0.0,1.0,1.0,0.0,0.9859504713172311,0.15587086516193704,0.05069315812643803,0.8979591836734695,0.06896551724137931,0.0,1
0.5,0.3125,1.0,0.6666666666666667,0.0,1.0,0.0,1.0,1.0,0.0,0.9918012223252057,0.28540320071895203,0.31523120499040624,0.8163265306122449,0.3793103448275862,0.0,0
0.5,0.5,1.0,0.6666666666666667,0.0,1.0,0.0,1.0,1.0,0.0,0.9944573905650507,0.36250043206249355,0.14007691604854186,0.6326530612244898,0.1724137931034483,0.0,0
0.5,0.6875,1.0,0.6666666666666667,0.0,1.0,0.0,1.0,1.0,0.0,0.9961059631302701,0.38617745670733816,0.08483192265202548,0.8367346938775508,0.13793103448275862,0.0,1
0.5,0.5,1.0,0.6666666666666667,0.0,1.0,0.0,1.0,1.0,0.0,0.9973017160486011,0.2091643335292017,0.06000448538512015,0.9591836734693877,0.034482758620689655,0.0,0
0.5,0.625,1.0,0.6666666666666667,0.0,1.0,0.0,1.0,1.0,0.0,1.0000000000000002,0.21076584517184568,0.1423860587585451,0.9387755102040813,0.10344827586206896,0.0,0
